,0
1602,892
1603,708
1604,673
1605,896
1606,778
1607,532
1608,722
1609,876
1610,790
1611,704
1612,509
1613,999
1614,590
1615,1241
1616,757
1617,680
1618,635
1619,588
1620,713
1621,104
1622,667
1623,905
1624,617
1625,1193
1626,710
1627,732
1628,1129
1629,1211
1630,541
1631,518
1632,520
1633,894
1634,936
1635,958
1636,869
1637,503
1638,554
1639,506
1640,491
1641,501
1642,694
1643,853
1644,635
1645,717
1646,542
1647,783
1648,565
1649,497
1650,536
1651,711
1652,520
1653,805
1654,685
1655,705
1656,768
1657,726
1658,583
1659,887
1660,695
1661,491
1662,677
1663,645
1664,506
1665,1035
1666,64828
1667,960
1668,493
1669,660
1670,485
1671,539
1672,543
1673,525
1674,721
1675,534
1676,718
1677,697
1678,674
1679,793
1680,1024
1681,573
1682,508
1683,687
1684,497
1685,774
1686,495
1687,562
1688,710
1689,1204
1690,1254
1691,668
1692,726
1693,977
1694,643
1695,526
1696,547
1697,1359
1698,65535
1699,592
1700,64812
1701,999
1702,674
1703,890
1704,564
1705,512
1706,684
1707,498
1708,665
1709,553
1710,694
1711,962
1712,560
1713,616
1714,685
1715,697
1716,558
1717,962
1718,772
1719,582
1720,528
1721,664
1722,650
1723,532
1724,691
1725,1112
1726,614
1727,691
1728,656
1729,638
1730,748
1731,673
1732,692
1733,65534
1734,700
1735,647
1736,756
1737,517
1738,811
1739,604
1740,532
1741,518
1742,1134
1743,1296
1744,576
1745,695
1746,1127
1747,1009
1748,911
1749,64798
1750,1093
1751,503
1752,717
1753,1061
1754,484
1755,696
1756,780
1757,771
1758,537
1759,930
1760,64811
1761,1088
1762,537
1763,1076
1764,637
1765,515
1766,1106
1767,943
1768,717
1769,524
1770,722
1771,585
1772,726
1773,538
1774,563
1775,909
1776,615
1777,64662
1778,1028
1779,666
1780,683
1781,720
1782,976
1783,309
1784,929
1785,805
1786,701
1787,1179
1788,629
1789,986
1790,755
1791,778
1792,665
1793,585
1794,678
1795,950
1796,64820
1797,1086
1798,861
1799,1185
1800,592
1801,857
1802,1007
1803,970
1804,721
1805,515
1806,510
1807,633
1808,618
1809,569
1810,577
1811,680
1812,674
1813,720
1814,544
1815,653
1816,674
