,0
1381,677
1382,1104
1383,532
1384,574
1385,510
1386,667
1387,722
1388,536
1389,665
1390,780
1391,536
1392,1252
1393,610
1394,806
1395,1086
1396,735
1397,681
1398,1025
1399,723
1400,674
1401,607
1402,1198
1403,540
1404,543
1405,524
1406,564
1407,1053
1408,64825
1409,1003
1410,740
1411,64807
1412,1099
1413,542
1414,601
1415,541
1416,751
1417,523
1418,721
1419,299
1420,688
1421,572
1422,984
1423,614
1424,597
1425,673
1426,1164
1427,710
1428,543
1429,607
1430,667
1431,1220
1432,518
1433,620
1434,1231
1435,767
1436,933
1437,769
1438,826
1439,2
1440,646
1441,532
1442,493
1443,538
1444,488
1445,884
1446,758
1447,560
1448,685
1449,64774
1450,970
1451,927
1452,64823
1453,1114
1454,680
1455,529
1456,685
1457,1048
1458,770
1459,616
1460,608
1461,597
1462,685
1463,583
1464,993
1465,512
1466,676
1467,791
1468,718
1469,629
1470,685
1471,522
1472,590
1473,534
1474,1032
1475,608
1476,726
1477,800
1478,906
1479,65469
1480,987
1481,711
1482,655
1483,688
1484,491
1485,844
1486,660
1487,537
1488,523
1489,694
1490,542
1491,570
1492,563
1493,571
1494,64786
1495,947
1496,665
1497,613
1498,482
1499,744
1500,512
1501,818
1502,520
1503,689
1504,759
1505,678
1506,667
1507,667
1508,1177
1509,1159
1510,1179
1511,542
1512,664
1513,64828
1514,1110
1515,1174
1516,64888
1517,65252
1518,65404
1519,1024
1520,64820
1521,1091
1522,636
1523,539
1524,661
1525,799
1526,743
1527,774
1528,672
1529,675
1530,665
1531,1035
1532,764
1533,541
1534,732
1535,548
1536,526
1537,976
1538,530
1539,1192
1540,678
1541,755
1542,1020
1543,936
1544,637
1545,697
1546,672
1547,918
1548,260
1549,420
1550,983
1551,614
1552,1187
1553,666
1554,1101
1555,1020
1556,490
1557,572
1558,770
1559,493
1560,1059
1561,727
1562,685
1563,755
1564,666
1565,546
1566,578
1567,669
1568,496
1569,1138
1570,530
1571,956
1572,926
1573,705
1574,492
1575,503
1576,538
1577,508
1578,685
1579,943
1580,515
1581,562
1582,678
1583,613
1584,894
1585,537
1586,708
1587,1065
1588,1258
1589,484
1590,676
1591,533
1592,605
1593,548
1594,673
1595,693
1596,536
1597,268
1598,582
1599,546
1600,816
1601,677
1602,749
1603,702
1604,522
1605,538
1606,669
1607,533
1608,578
1609,580
1610,590
1611,705
1612,518
1613,65394
1614,1005
1615,64813
1616,1079
1617,680
1618,689
1619,532
1620,589
1621,579
1622,531
1623,662
1624,962
1625,999
1626,530
1627,1099
1628,821
1629,713
1630,687
1631,611
1632,577
1633,686
1634,743
1635,560
1636,678
1637,1166
1638,486
1639,713
1640,973
1641,647
1642,640
1643,685
1644,506
1645,613
1646,581
1647,503
1648,821
1649,673
1650,648
1651,838
1652,535
1653,557
1654,978
1655,532
1656,1165
1657,1138
1658,221
1659,683
1660,507
1661,596
1662,677
1663,655
1664,506
1665,1032
1666,504
1667,783
1668,1086
1669,549
1670,1030
1671,537
1672,526
1673,503
1674,612
1675,501
1676,592
1677,690
1678,545
1679,673
1680,801
1681,1068
1682,549
1683,534
1684,531
1685,722
1686,668
1687,595
1688,527
1689,815
1690,715
1691,692
1692,737
1693,674
1694,545
1695,1084
1696,1253
1697,549
1698,708
1699,702
1700,709
1701,1023
1702,565
1703,1211
1704,1002
1705,642
1706,703
1707,746
1708,661
1709,1056
1710,694
1711,1123
1712,1037
1713,326
1714,64501
1715,64457
1716,64405
1717,64359
1718,64430
1719,64566
1720,64729
1721,64908
1722,65095
1723,65322
1724,65446
1725,987
1726,641
1727,675
1728,1236
1729,640
1730,758
1731,655
1732,496
1733,672
1734,534
1735,718
1736,64827
1737,1104
1738,657
1739,650
1740,64822
1741,1014
1742,665
1743,1146
1744,580
1745,621
1746,635
1747,580
1748,1248
1749,726
1750,573
1751,688
1752,719
1753,705
1754,561
1755,515
1756,610
1757,1121
1758,803
1759,790
1760,571
1761,693
1762,983
1763,872
1764,685
1765,1059
1766,501
1767,609
1768,631
1769,499
1770,519
1771,1191
1772,521
1773,480
1774,988
1775,966
1776,700
1777,609
1778,793
1779,644
1780,697
1781,759
1782,578
1783,509
1784,673
1785,958
1786,64826
1787,1099
1788,1167
1789,64570
1790,1028
1791,536
1792,675
1793,496
1794,567
1795,1187
1796,567
1797,674
1798,1173
1799,670
1800,741
1801,621
1802,595
1803,1103
1804,523
1805,624
1806,348
1807,745
1808,1215
1809,689
1810,1011
1811,607
1812,991
1813,740
1814,766
1815,522
1816,1210
1817,560
1818,717
1819,506
1820,1026
1821,686
1822,1110
1823,535
1824,681
1825,581
1826,1292
1827,659
1828,765
1829,687
1830,775
1831,751
1832,706
1833,675
1834,631
1835,816
1836,707
1837,843
1838,541
1839,1143
1840,508
1841,528
1842,528
1843,743
1844,712
1845,665
1846,818
1847,537
1848,1256
1849,622
1850,664
1851,712
1852,931
1853,1058
1854,1006
1855,675
1856,637
1857,593
1858,720
1859,728
1860,949
1861,1161
1862,676
1863,504
1864,748
1865,766
1866,532
1867,64829
1868,1027
1869,488
1870,615
1871,704
1872,599
1873,687
1874,785
1875,65513
1876,957
1877,614
1878,923
1879,684
1880,1305
1881,602
1882,543
1883,783
1884,585
1885,738
1886,1034
1887,903
1888,710
1889,577
1890,521
1891,515
1892,1043
1893,660
1894,526
1895,500
1896,935
1897,653
1898,617
1899,620
1900,640
1901,64813
1902,1085
1903,666
1904,1123
1905,959
1906,846
1907,2
1908,563
1909,1171
1910,1097
1911,512
1912,823
1913,981
1914,495
1915,65535
1916,672
1917,583
1918,839
1919,578
1920,1282
1921,926
1922,674
1923,748
1924,580
1925,1175
1926,745
1927,640
1928,741
1929,740
1930,579
1931,653
1932,64821
1933,962
1934,635
1935,711
1936,535
1937,646
1938,713
1939,674
1940,921
1941,525
1942,499
1943,1046
1944,673
1945,699
1946,688
1947,668
1948,64796
1949,1094
1950,933
1951,743
1952,536
1953,670
1954,904
1955,542
1956,631
1957,892
1958,681
1959,514
1960,492
1961,529
1962,516
1963,189
1964,528
1965,541
1966,688
1967,956
1968,1294
1969,64810
1970,982
1971,666
1972,775
1973,665
1974,931
1975,1266
1976,64830
1977,1096
1978,657
1979,326
1980,670
1981,519
1982,647
1983,669
1984,378
1985,802
1986,64811
1987,1086
1988,517
1989,501
1990,508
1991,539
1992,1001
1993,671
1994,1095
1995,929
1996,680
1997,587
1998,705
1999,694
2000,602
2001,761
2002,531
2003,738
2004,98
2005,676
2006,504
2007,1019
2008,495
2009,526
2010,905
2011,521
2012,710
2013,64808
2014,1106
2015,667
2016,502
2017,521
2018,566
2019,507
2020,768
2021,922
2022,869
2023,589
2024,676
2025,1137
2026,662
2027,529
2028,1017
2029,865
2030,820
2031,493
2032,695
2033,724
2034,702
2035,587
2036,943
2037,1111
2038,715
2039,521
2040,625
2041,1129
2042,919
2043,578
2044,527
2045,702
2046,741
2047,673
2048,661
2049,716
2050,686
2051,596
2052,695
2053,576
2054,669
2055,724
2056,716
2057,581
2058,1144
2059,601
2060,966
2061,518
2062,487
2063,807
2064,631
2065,627
2066,507
2067,1401
2068,0
2069,579
2070,1215
2071,685
2072,531
2073,670
2074,762
2075,676
2076,635
2077,1007
2078,963
2079,920
2080,782
2081,775
2082,558
2083,772
2084,504
2085,641
2086,1116
2087,673
2088,620
2089,577
2090,1030
2091,564
2092,644
2093,939
2094,622
2095,607
2096,678
2097,513
2098,532
2099,539
2100,813
2101,716
2102,522
2103,540
2104,523
2105,799
2106,1323
2107,6
2108,1015
2109,689
2110,562
2111,1214
2112,110
2113,872
2114,553
2115,527
2116,511
2117,535
2118,510
2119,491
2120,1276
2121,1214
2122,938
2123,546
2124,701
2125,589
2126,1221
2127,537
2128,658
2129,1076
2130,555
2131,921
2132,670
2133,535
2134,668
2135,655
2136,715
2137,739
2138,700
2139,526
2140,753
2141,735
2142,518
2143,499
2144,64806
2145,1090
2146,792
2147,495
2148,530
2149,722
2150,922
2151,577
2152,737
2153,781
2154,719
2155,490
2156,1268
2157,588
2158,581
2159,796
2160,899
2161,590
2162,682
2163,979
2164,509
2165,1165
2166,714
2167,657
2168,519
2169,592
2170,606
2171,566
2172,498
2173,618
2174,105
2175,783
2176,1199
2177,757
2178,667
2179,64505
2180,64464
2181,64415
2182,64365
2183,64426
2184,64559
2185,64722
2186,64902
2187,65087
2188,65314
2189,65451
2190,994
2191,687
2192,506
2193,641
2194,64810
2195,949
2196,1136
2197,500
2198,762
2199,684
2200,617
2201,1163
2202,560
2203,782
2204,545
2205,764
2206,507
2207,517
2208,660
2209,64806
2210,1089
2211,534
2212,685
2213,525
2214,703
2215,491
2216,537
2217,641
2218,592
2219,104
2220,869
2221,517
2222,754
2223,557
2224,487
2225,505
2226,842
2227,1098
2228,709
2229,742
2230,501
2231,565
2232,582
2233,551
2234,576
2235,613
2236,1170
2237,852
2238,528
2239,670
2240,768
2241,769
2242,547
2243,536
2244,508
2245,680
2246,607
2247,516
2248,546
2249,64813
2250,1075
2251,524
2252,626
2253,552
2254,611
2255,729
2256,969
2257,666
2258,803
2259,524
2260,565
2261,581
2262,561
2263,522
2264,11
2265,961
2266,671
2267,548
2268,693
2269,685
2270,644
2271,613
2272,991
2273,513
2274,667
2275,625
2276,947
2277,695
2278,947
2279,687
2280,666
2281,527
2282,704
2283,777
2284,630
2285,684
2286,1028
2287,684
2288,843
2289,719
2290,945
2291,529
2292,595
2293,673
2294,837
2295,572
2296,811
2297,589
2298,675
2299,713
2300,723
2301,629
2302,503
2303,934
2304,663
2305,573
2306,553
2307,538
2308,661
2309,896
2310,691
2311,1213
2312,566
2313,512
2314,768
2315,509
2316,500
2317,610
2318,611
2319,775
2320,958
2321,677
2322,668
2323,671
2324,647
2325,558
2326,540
2327,524
2328,664
2329,545
2330,628
2331,982
2332,680
2333,787
2334,737
2335,559
2336,777
2337,64715
2338,990
2339,1285
2340,570
2341,730
2342,588
2343,685
2344,600
2345,572
2346,933
2347,636
2348,492
2349,580
2350,811
2351,683
2352,506
2353,709
2354,686
2355,538
2356,1046
2357,778
2358,64812
2359,1125
2360,684
2361,536
2362,1212
2363,523
2364,840
2365,630
2366,946
2367,543
2368,882
2369,545
2370,679
2371,500
2372,617
2373,646
2374,684
2375,540
2376,1408
2377,2
2378,862
2379,512
2380,485
2381,677
2382,685
2383,489
2384,606
2385,536
2386,884
2387,616
2388,617
2389,585
2390,596
2391,665
2392,637
2393,588
2394,700
2395,641
2396,711
2397,678
2398,974
2399,532
2400,576
2401,532
2402,664
2403,715
2404,1001
2405,619
2406,567
2407,665
2408,575
2409,713
2410,565
2411,579
2412,757
2413,766
2414,64825
2415,997
2416,533
2417,711
2418,594
2419,702
2420,102
2421,692
2422,96
2423,732
2424,790
2425,526
2426,670
2427,620
2428,845
2429,930
2430,767
2431,568
2432,675
2433,483
2434,495
2435,631
2436,686
2437,963
2438,542
2439,711
2440,665
2441,662
2442,1110
2443,604
2444,649
2445,497
2446,724
2447,711
2448,1043
2449,568
2450,718
2451,597
2452,734
2453,1080
2454,64825
2455,1112
2456,1188
2457,566
2458,1107
2459,547
2460,526
2461,613
2462,731
2463,725
2464,689
2465,592
2466,496
2467,1053
2468,637
2469,104
2470,64830
2471,1088
2472,64809
2473,1089
2474,669
2475,819
2476,512
2477,672
2478,994
2479,502
2480,491
2481,565
2482,672
2483,620
2484,535
2485,499
2486,1105
2487,523
2488,687
2489,564
2490,1136
2491,635
2492,634
2493,675
2494,600
2495,685
2496,293
2497,570
2498,525
2499,1170
2500,652
2501,651
2502,675
2503,64805
2504,1087
2505,674
2506,512
2507,647
2508,1005
2509,611
2510,983
2511,709
2512,1328
2513,1
2514,657
2515,1207
2516,494
2517,696
2518,546
2519,517
2520,696
2521,1187
2522,565
2523,1061
2524,730
2525,590
2526,977
2527,746
2528,703
2529,581
2530,819
2531,1111
2532,558
2533,497
2534,183
2535,64808
2536,1100
2537,1063
2538,519
2539,64807
2540,1007
2541,1075
2542,588
2543,717
2544,679
2545,961
2546,1138
2547,798
2548,686
2549,483
2550,756
2551,581
2552,64814
2553,1018
2554,776
2555,649
2556,730
2557,760
2558,1131
2559,64770
2560,978
2561,936
2562,675
2563,1272
2564,493
2565,660
2566,1116
2567,558
2568,717
2569,832
2570,630
2571,506
2572,504
2573,657
2574,759
2575,660
2576,588
2577,1024
2578,782
2579,687
2580,699
2581,703
2582,1019
2583,649
2584,628
2585,613
2586,529
2587,969
2588,697
2589,705
2590,533
2591,537
2592,679
2593,507
2594,1126
2595,1252
2596,667
2597,1126
2598,502
2599,1338
2600,1
2601,671
2602,713
2603,804
2604,714
2605,567
2606,646
2607,1191
2608,532
2609,637
2610,1062
2611,569
2612,492
2613,748
2614,806
2615,797
2616,684
2617,660
2618,684
2619,517
2620,780
2621,999
2622,922
2623,615
2624,533
2625,752
2626,518
2627,720
2628,685
2629,491
2630,595
2631,64814
2632,1085
2633,672
2634,505
2635,720
2636,3
2637,951
2638,500
2639,722
2640,809
2641,533
2642,750
2643,497
2644,637
2645,996
2646,657
2647,790
2648,719
2649,1090
2650,680
2651,560
2652,797
2653,784
2654,1025
2655,680
2656,972
2657,556
2658,530
2659,510
2660,493
2661,507
2662,654
2663,504
2664,847
2665,564
2666,681
2667,651
2668,560
2669,650
2670,1160
2671,704
2672,64779
2673,1033
2674,962
2675,602
2676,608
2677,554
2678,591
2679,707
2680,763
2681,617
2682,1065
2683,896
2684,673
2685,746
2686,706
2687,714
2688,529
2689,832
2690,101
2691,432
2692,1226
2693,754
2694,530
2695,1007
2696,523
2697,686
2698,706
2699,624
2700,1128
2701,670
2702,507
2703,498
2704,646
2705,531
2706,672
2707,1074
2708,590
2709,517
2710,1046
2711,520
2712,943
2713,514
2714,553
2715,561
2716,563
2717,941
2718,748
2719,514
2720,525
2721,499
2722,980
2723,64838
2724,1099
2725,1014
2726,651
2727,64811
2728,1113
2729,675
2730,982
2731,1071
2732,1139
2733,574
2734,720
2735,789
2736,894
2737,1065
2738,504
2739,631
2740,614
2741,975
2742,690
2743,818
2744,780
2745,697
2746,660
2747,629
2748,1036
2749,1001
2750,64816
2751,1070
2752,869
2753,664
2754,586
2755,776
2756,737
2757,496
2758,717
2759,594
2760,1280
2761,64808
2762,1083
2763,514
2764,1075
2765,580
2766,691
2767,673
2768,962
2769,686
2770,548
2771,642
2772,684
2773,538
2774,527
2775,614
2776,1156
2777,680
2778,572
2779,759
2780,1423
2781,1
2782,1202
2783,596
2784,824
2785,922
2786,1176
2787,735
2788,650
2789,1073
2790,716
2791,660
2792,499
2793,683
2794,509
2795,64817
2796,998
2797,509
2798,514
2799,714
2800,1026
2801,801
2802,534
2803,488
2804,64960
2805,1062
2806,648
2807,572
2808,662
2809,819
2810,623
2811,615
2812,589
2813,916
2814,1194
2815,616
2816,311
2817,1056
2818,1221
2819,667
2820,673
2821,691
2822,692
2823,788
2824,1098
2825,495
2826,672
2827,557
2828,609
2829,681
2830,1095
2831,674
2832,564
2833,807
2834,586
2835,699
2836,517
2837,1133
2838,1320
2839,1
2840,662
2841,971
2842,722
2843,942
2844,590
2845,520
2846,505
2847,952
2848,1209
2849,666
2850,567
2851,668
2852,682
2853,544
2854,1142
2855,691
2856,612
2857,702
2858,681
2859,998
2860,608
2861,546
2862,683
2863,988
2864,683
2865,699
2866,654
2867,794
2868,738
2869,866
2870,486
2871,386
2872,629
2873,719
2874,784
2875,1184
2876,695
2877,653
2878,1110
2879,841
2880,661
2881,305
2882,1016
2883,931
2884,792
2885,798
2886,734
2887,705
2888,806
