,0
1443,684
1444,716
1445,644
1446,1079
1447,678
1448,638
1449,513
1450,1049
1451,619
1452,1030
1453,568
1454,618
1455,548
1456,605
1457,749
1458,488
1459,103
1460,723
1461,293
1462,761
1463,761
1464,671
1465,706
1466,743
1467,551
1468,493
1469,541
1470,664
1471,660
1472,654
1473,538
1474,635
1475,644
1476,710
1477,496
1478,1187
1479,665
1480,565
1481,642
1482,491
1483,1065
1484,1103
1485,597
1486,512
1487,667
1488,671
1489,580
1490,1185
1491,802
1492,875
1493,740
1494,754
1495,652
1496,547
1497,662
1498,497
1499,671
1500,1088
1501,1204
1502,521
1503,1164
1504,687
1505,1046
1506,504
1507,520
1508,660
1509,1108
1510,572
1511,1294
1512,65533
1513,1211
1514,1210
1515,529
1516,537
1517,687
1518,508
1519,1089
1520,508
1521,772
1522,958
1523,534
1524,518
1525,695
1526,678
1527,573
1528,64822
1529,594
1530,672
1531,708
1532,524
1533,1020
1534,539
1535,554
1536,1188
1537,505
1538,987
1539,743
1540,543
1541,553
1542,622
1543,64807
1544,1083
1545,1069
1546,689
1547,489
1548,1003
1549,504
1550,660
1551,803
1552,494
1553,706
1554,531
1555,1024
1556,544
1557,675
1558,526
1559,1070
1560,64812
1561,1082
1562,545
1563,567
1564,483
1565,705
1566,676
1567,582
1568,969
1569,498
1570,714
1571,595
1572,603
1573,657
1574,921
1575,972
1576,1215
1577,528
1578,104
1579,671
1580,1169
1581,601
1582,1101
1583,1151
1584,696
1585,494
1586,541
1587,843
1588,611
1589,593
1590,810
1591,684
1592,504
1593,1103
1594,612
1595,516
1596,505
1597,699
1598,64822
1599,1101
1600,860
1601,663
1602,859
1603,1005
1604,722
1605,892
1606,708
1607,673
1608,896
1609,778
1610,532
1611,705
1612,876
1613,790
1614,704
1615,502
1616,999
1617,590
1618,1208
1619,757
1620,680
1621,621
1622,588
1623,699
1624,105
1625,667
1626,905
1627,617
1628,1193
1629,710
1630,732
1631,1129
1632,1211
1633,541
1634,518
1635,510
1636,894
1637,936
1638,958
1639,869
1640,503
1641,554
1642,496
1643,491
1644,501
1645,694
1646,853
1647,635
1648,717
1649,542
1650,783
1651,565
1652,497
1653,536
1654,711
1655,520
1656,787
1657,685
1658,705
1659,768
1660,726
1661,583
1662,887
1663,695
1664,491
1665,664
1666,645
1667,506
1668,1035
1669,64828
1670,960
1671,493
1672,646
1673,485
1674,539
1675,543
1676,525
1677,707
1678,534
1679,718
1680,697
1681,674
1682,793
1683,1024
1684,562
1685,508
1686,673
1687,497
1688,757
1689,495
1690,562
1691,710
1692,1204
1693,1254
1694,668
1695,726
1696,977
1697,628
1698,526
1699,547
1700,1359
1701,65535
1702,581
1703,64812
1704,999
1705,674
1706,890
1707,564
1708,512
1709,684
1710,498
1711,665
1712,553
1713,694
1714,962
1715,560
1716,616
1717,685
1718,697
1719,558
1720,936
1721,772
1722,582
1723,528
1724,664
1725,637
1726,532
1727,691
1728,1112
1729,614
1730,691
1731,656
1732,638
1733,748
1734,659
1735,692
1736,65534
1737,700
1738,647
1739,739
1740,517
1741,811
1742,604
1743,532
1744,518
1745,1105
1746,1296
1747,576
1748,695
1749,1127
1750,1009
1751,911
1752,64837
1753,1093
1754,503
1755,717
1756,1061
1757,484
1758,681
1759,780
1760,771
1761,537
1762,930
1763,64811
1764,1088
1765,537
1766,1076
1767,637
1768,515
1769,1106
1770,943
1771,717
1772,524
1773,706
1774,573
1775,726
1776,538
1777,563
1778,909
1779,615
1780,64662
1781,1028
1782,666
1783,683
1784,720
1785,976
1786,309
1787,929
1788,805
1789,701
1790,1179
1791,629
1792,986
1793,755
1794,778
1795,665
1796,585
1797,678
1798,926
1799,64820
1800,1086
1801,861
1802,1156
1803,592
1804,857
1805,1007
1806,970
1807,721
1808,515
1809,510
1810,622
1811,618
1812,556
1813,577
1814,680
1815,674
1816,720
1817,544
1818,653
1819,674
1820,809
1821,663
1822,973
1823,679
1824,64812
1825,1079
1826,483
1827,533
1828,684
1829,656
1830,684
1831,519
1832,677
1833,500
1834,521
1835,806
1836,539
1837,64819
1838,1024
1839,492
1840,646
1841,676
1842,515
1843,941
1844,706
1845,1003
1846,568
1847,652
1848,581
1849,975
1850,565
1851,673
1852,697
1853,530
1854,527
1855,743
1856,1106
1857,620
1858,673
1859,629
1860,621
1861,733
1862,65534
1863,474
1864,490
1865,847
1866,618
1867,514
1868,1112
1869,880
1870,659
1871,105
1872,962
1873,501
1874,694
1875,879
1876,554
1877,979
1878,572
1879,842
1880,659
1881,634
1882,1244
1883,561
1884,568
1885,521
1886,525
1887,995
1888,596
1889,494
1890,694
1891,604
1892,767
1893,540
1894,637
1895,889
1896,1070
1897,682
1898,1062
1899,975
1900,958
1901,686
1902,526
1903,64347
1904,1003
1905,1045
1906,697
1907,489
1908,959
1909,630
1910,962
1911,526
1912,1048
1913,684
1914,495
1915,668
1916,687
1917,720
1918,1109
1919,699
1920,490
1921,1007
1922,654
1923,1093
1924,668
1925,704
1926,1200
1927,540
1928,640
1929,664
1930,653
1931,489
1932,704
1933,600
1934,1010
1935,705
1936,717
1937,623
1938,1244
1939,610
1940,978
1941,868
1942,740
1943,955
1944,489
1945,706
1946,586
1947,921
1948,977
1949,714
1950,883
1951,856
1952,64822
1953,1077
1954,749
1955,621
1956,706
1957,1069
1958,614
1959,690
1960,671
1961,686
1962,484
1963,572
1964,533
1965,599
1966,670
1967,593
1968,669
1969,493
1970,670
1971,635
1972,700
1973,1077
1974,589
1975,1280
1976,684
1977,813
1978,665
1979,1068
1980,938
1981,532
1982,1281
1983,494
1984,719
1985,685
1986,731
1987,663
1988,933
1989,239
1990,595
1991,547
1992,1206
1993,617
1994,678
1995,599
1996,1187
1997,719
1998,705
1999,490
2000,514
2001,551
2002,482
2003,535
2004,552
2005,488
2006,667
2007,670
2008,546
2009,530
2010,672
2011,1077
2012,948
2013,934
2014,645
2015,1046
2016,746
2017,569
2018,828
2019,536
2020,676
2021,815
2022,1235
2023,785
2024,799
2025,579
2026,1015
2027,515
2028,533
2029,554
2030,631
2031,579
2032,779
2033,522
2034,529
2035,835
2036,679
2037,771
2038,1103
2039,764
2040,515
2041,1338
2042,65532
2043,857
2044,619
2045,679
2046,912
2047,484
2048,722
2049,668
2050,865
2051,790
2052,542
2053,553
2054,514
2055,568
2056,514
2057,500
2058,495
2059,64824
2060,941
2061,662
2062,747
2063,775
2064,628
2065,494
2066,533
2067,673
2068,837
2069,531
2070,1232
2071,626
2072,954
2073,770
2074,535
2075,628
2076,604
2077,531
2078,636
2079,670
2080,659
2081,864
2082,742
2083,659
2084,945
2085,691
2086,610
2087,542
2088,733
2089,1092
2090,685
2091,686
2092,544
2093,522
2094,547
2095,698
2096,667
2097,716
2098,545
2099,847
2100,708
2101,682
2102,713
2103,566
2104,497
2105,1146
2106,669
2107,1073
2108,312
2109,603
2110,739
2111,670
2112,710
2113,88
2114,533
2115,764
2116,974
2117,793
2118,969
2119,695
2120,994
2121,566
2122,563
2123,532
2124,695
2125,35
2126,1017
2127,648
2128,815
2129,627
2130,616
2131,1339
2132,65534
2133,671
2134,525
2135,723
2136,570
2137,681
2138,611
2139,650
2140,685
2141,730
2142,698
2143,1055
2144,695
2145,1088
2146,878
2147,555
2148,761
2149,533
2150,956
2151,656
2152,532
2153,555
2154,514
2155,794
2156,484
2157,561
2158,1209
2159,771
2160,513
2161,696
2162,933
2163,64844
2164,1116
2165,710
2166,659
2167,689
2168,1069
2169,516
2170,644
2171,482
2172,646
2173,589
2174,786
2175,542
2176,693
2177,677
2178,818
2179,929
2180,508
2181,491
2182,580
2183,539
2184,536
2185,1161
2186,485
2187,584
2188,510
2189,786
2190,847
2191,64808
2192,977
2193,974
2194,490
2195,674
2196,513
2197,522
2198,523
2199,64827
2200,1098
2201,628
2202,722
2203,548
2204,644
2205,906
2206,561
2207,505
2208,619
2209,661
2210,907
2211,578
2212,587
2213,960
2214,569
2215,810
2216,641
2217,503
2218,668
2219,985
2220,550
2221,500
2222,621
2223,939
2224,718
2225,697
2226,589
2227,808
2228,663
2229,1063
2230,660
2231,1247
2232,683
2233,682
2234,680
2235,638
2236,720
2237,656
2238,636
2239,495
2240,647
2241,579
2242,736
2243,672
2244,776
2245,818
2246,684
2247,656
2248,494
2249,888
2250,513
2251,594
2252,546
2253,701
2254,1271
2255,570
2256,1131
2257,1233
2258,758
2259,695
2260,757
2261,656
2262,598
2263,65515
2264,1056
2265,546
2266,738
2267,512
2268,1044
2269,1168
2270,64944
2271,65289
2272,65411
2273,997
2274,661
2275,566
2276,681
2277,707
2278,669
2279,760
2280,677
2281,838
2282,926
2283,777
2284,646
2285,512
2286,740
2287,928
2288,541
2289,1219
2290,563
2291,1282
2292,921
2293,712
2294,680
2295,693
2296,662
2297,1015
2298,519
2299,684
2300,1405
2301,65535
2302,699
2303,718
2304,690
2305,687
2306,713
2307,646
2308,592
2309,898
2310,488
2311,723
2312,583
2313,652
2314,717
2315,615
2316,1112
2317,701
2318,565
2319,530
2320,662
2321,554
2322,717
2323,64844
2324,1085
2325,530
2326,1293
2327,65535
2328,620
2329,707
2330,760
2331,11
2332,1029
2333,531
2334,547
2335,526
2336,386
2337,990
2338,927
2339,1266
2340,64728
2341,960
2342,1023
2343,506
2344,587
2345,866
2346,792
2347,1152
2348,763
2349,1188
2350,501
2351,921
2352,889
2353,539
2354,672
2355,759
2356,1247
2357,684
2358,681
2359,653
2360,682
2361,591
2362,534
2363,664
2364,656
2365,591
2366,544
2367,785
2368,1002
2369,538
2370,1085
2371,619
2372,718
2373,718
2374,658
2375,1019
2376,521
2377,1005
2378,639
2379,679
2380,689
2381,645
2382,615
2383,564
2384,588
2385,988
2386,693
2387,947
2388,792
2389,1056
2390,755
2391,1136
2392,793
2393,602
2394,586
2395,559
2396,671
2397,527
2398,692
2399,1283
2400,65532
2401,597
2402,524
2403,665
2404,714
2405,988
2406,658
2407,521
2408,1180
2409,27
2410,65476
2411,1002
2412,1111
2413,694
2414,1051
2415,683
2416,98
2417,1072
2418,727
2419,741
2420,633
2421,679
2422,530
2423,807
2424,725
2425,669
2426,713
2427,969
2428,842
2429,685
2430,1177
2431,755
2432,64810
2433,1081
2434,699
2435,537
2436,652
2437,1034
2438,492
2439,503
2440,586
2441,514
2442,710
2443,1171
2444,648
2445,488
2446,647
2447,534
2448,530
2449,712
2450,581
2451,683
2452,803
2453,640
2454,1025
2455,719
2456,518
2457,652
2458,813
2459,729
2460,654
2461,64809
2462,998
2463,1077
2464,859
2465,545
2466,1177
2467,677
2468,64847
2469,1003
2470,660
2471,580
2472,595
2473,716
2474,682
2475,747
2476,1187
2477,604
2478,742
2479,688
2480,645
2481,668
2482,612
2483,675
2484,541
2485,523
2486,1386
2487,65535
2488,935
2489,505
2490,542
2491,230
2492,491
2493,513
2494,495
2495,577
2496,517
2497,557
2498,499
2499,1008
2500,504
2501,677
2502,649
2503,492
2504,564
2505,656
2506,653
2507,64833
2508,1093
2509,1040
2510,843
2511,526
2512,956
2513,635
2514,498
2515,625
2516,64813
2517,569
2518,1119
2519,626
2520,621
2521,785
2522,556
2523,589
2524,669
2525,519
2526,497
2527,686
2528,683
2529,577
2530,767
2531,1262
2532,787
2533,776
2534,497
2535,667
2536,942
2537,511
2538,902
2539,963
2540,1218
2541,682
2542,683
2543,961
2544,677
2545,881
2546,661
2547,876
2548,741
2549,898
2550,657
2551,1088
2552,1114
2553,672
2554,821
2555,773
2556,531
2557,666
2558,542
2559,64831
2560,1126
2561,540
2562,631
2563,821
2564,789
2565,1047
2566,217
2567,909
2568,64830
2569,1087
2570,676
2571,942
2572,544
2573,873
2574,917
2575,725
2576,535
2577,680
2578,672
2579,64810
2580,1079
2581,1282
2582,712
2583,707
2584,663
2585,964
2586,1034
2587,1094
2588,570
2589,746
2590,710
2591,635
2592,526
2593,512
2594,668
2595,703
2596,1210
2597,673
2598,511
2599,64830
2600,947
2601,1093
2602,566
2603,894
2604,610
2605,957
2606,680
2607,520
2608,532
2609,527
2610,675
2611,694
2612,517
2613,655
2614,1134
2615,659
2616,581
2617,670
2618,657
2619,519
2620,662
2621,1023
2622,635
2623,712
2624,671
2625,633
2626,527
2627,749
2628,640
2629,546
2630,673
2631,630
2632,1114
2633,547
2634,698
2635,522
2636,491
2637,984
2638,678
2639,535
2640,652
2641,756
2642,759
2643,535
2644,672
2645,1298
2646,674
2647,902
2648,695
2649,683
2650,639
2651,739
2652,1073
2653,513
2654,629
2655,701
