,0
533,13
534,21
535,9
536,18
537,17
538,17
539,20
540,16
541,15
542,16
543,10
544,16
545,15
546,22
547,16
548,15
549,17
550,20
551,15
552,10
553,17
554,16
555,13
556,18
557,15
558,19
559,15
560,9
561,14
562,11
563,10
564,16
565,16
566,13
567,13
568,15
569,14
570,13
571,18
572,21
573,10
574,19
575,13
576,12
577,10
578,13
579,12
580,17
581,14
582,10
583,11
584,12
585,8
586,17
587,15
588,19
589,10
590,19
591,16
592,13
593,17
594,7
595,23
596,15
597,19
598,9
599,13
600,14
601,13
602,10
603,17
604,11
605,13
606,12
607,13
608,12
609,17
610,18
611,10
612,10
613,14
614,16
615,13
616,19
617,18
618,15
619,23
620,18
621,20
622,19
623,25
624,28
625,19
626,19
627,18
628,16
629,22
630,22
631,20
632,13
633,20
634,24
635,21
636,18
637,19
638,20
639,32
640,33
641,35
642,29
643,34
644,27
645,25
646,26
647,37
648,35
649,39
650,45
651,33
652,44
653,45
654,46
655,32
656,40
657,53
658,43
659,36
660,57
661,68
662,66
663,62
664,66
665,57
666,56
667,63
668,74
669,76
670,89
671,75
672,99
673,88
674,94
675,89
676,97
677,114
678,99
679,129
680,117
681,115
682,103
683,108
684,120
685,119
686,124
687,131
688,152
689,145
690,148
691,154
692,144
693,152
694,141
695,147
696,155
697,134
698,143
699,142
700,142
701,154
702,150
703,132
704,142
705,165
706,156
707,153
708,143
709,161
710,148
711,118
712,123
713,113
714,127
715,120
716,121
717,91
718,103
719,109
720,103
721,97
722,95
723,102
724,84
725,84
726,55
727,73
728,54
729,59
730,59
731,49
732,52
733,43
734,42
735,43
736,39
737,27
738,37
739,40
740,38
741,28
742,28
743,19
744,28
745,18
746,20
747,19
748,23
749,16
750,20
751,14
752,12
753,19
754,10
755,5
756,9
757,7
758,6
759,4
760,13
761,11
762,3
763,8
764,7
765,7
766,10
767,6
768,8
769,7
770,6
771,6
772,7
773,7
774,8
775,10
776,10
777,5
778,6
779,7
780,7
781,6
782,7
783,4
784,9
785,8
786,10
787,8
788,5
789,4
790,10
791,9
792,10
793,7
794,12
795,7
796,8
797,4
798,8
799,6
800,5
801,8
802,6
803,10
804,4
